gender,income,genhealth,illegalact,age,charged,grade90,jobsnum90,afqt89,jobtrain90,job_agri,job_mining,job_construction,job_manuf,job_transp,job_wholesale,job_retail,job_fin,job_busi,job_personal,job_enter,job_pro,job_pub
0,2.4,2,0,18,0,16,8,97,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.0,2,4,14,1,13,20,38,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2.4,1,3,15,0,14,7,43,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1.75,2,0,19,0,12,11,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0.9,1,5,17,1,14,23,66,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,2.75,2,0,15,0,16,12,99,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1.3,1,0,17,1,12,12,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,3.1,3,0,18,0,18,13,69,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,3.2,1,0,21,0,14,10,84,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,7.4283,1,0,18,0,16,7,74,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1.6,3,0,14,0,14,6,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.0,3,1,16,0,12,9,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.9,5,3,18,1,11,22,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1.5,2,0,19,0,12,11,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,2.8,2,0,21,0,12,9,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1.04,1,0,19,1,14,9,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,2.3,1,0,19,0,13,8,47,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,2.8,2,4,17,0,12,5,84,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.9,3,0,14,0,12,14,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2.0,2,1,18,1,12,17,61,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,3.4,1,0,21,0,16,11,85,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1.2,2,0,21,0,18,9,72,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2.2,1,0,21,0,13,8,62,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2.9,1,0,20,0,17,11,87,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,2.5,1,0,16,0,13,10,73,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,7.4283,1,0,19,0,16,9,93,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,3.5,4,1,18,0,16,16,99,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.0,4,0,15,0,12,4,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3.01,2,3,17,0,18,10,97,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.9,2,0,15,0,17,16,89,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,5.0,3,2,16,0,16,10,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,7.4283,3,0,19,0,15,13,68,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,7.4283,2,0,21,0,16,8,96,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1.35,2,0,21,0,14,4,74,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2.5,2,0,15,0,16,8,70,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,4.5,1,0,18,0,14,15,64,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0.8,2,0,19,0,16,10,79,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,5.1,4,1,19,0,12,2,62,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,7.4283,1,0,15,0,14,7,80,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.6,1,5,19,0,14,37,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,7.4283,2,2,17,0,16,3,68,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2.3,2,0,16,0,13,19,80,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,4.55,2,2,14,0,12,6,58,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1.2,2,0,22,0,12,2,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1.7,2,0,18,0,12,13,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.0,1,0,16,1,12,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,3,0,15,0,12,7,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,2.0,3,0,20,0,16,5,99,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2.1,2,0,19,0,12,8,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.4,3,0,17,0,14,9,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.2,2,0,22,0,12,2,55,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1.4,2,0,18,0,12,10,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.0,2,0,20,0,16,3,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.4,4,0,20,0,12,16,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1.6,3,0,21,0,16,6,33,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.036,2,0,20,0,14,3,57,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.12,3,0,15,0,11,5,39,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2.4,2,1,19,1,11,8,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1.4,2,0,16,0,12,3,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.5,3,0,19,0,11,3,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.0,4,0,16,0,12,7,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,3,0,20,0,12,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.0,2,1,15,0,8,7,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,2.75,2,0,19,0,16,6,61,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,3.3,2,0,21,0,12,5,64,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.0,3,0,14,0,12,4,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,1,0,19,0,16,2,99,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.007,2,0,16,0,12,6,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.0,3,0,15,0,12,6,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1.2,3,3,18,0,9,8,43,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,2.1,3,3,17,1,12,6,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1.45,3,0,15,0,12,17,57,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.0,3,0,20,0,16,3,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3.6,1,0,19,0,18,14,81,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2.5,4,0,16,0,12,5,46,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,4.0,1,0,15,0,17,6,99,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2.4631,3,0,17,0,16,13,85,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2.4,3,0,20,0,12,3,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,2.0,2,0,15,0,16,9,93,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1.7,1,1,17,0,12,13,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1.4,2,0,21,0,14,5,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,3.1,4,3,18,0,11,6,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.0,3,0,15,0,12,6,62,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1.2,3,0,18,0,16,6,69,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,2.55,2,0,20,0,17,4,99,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.0,2,3,19,0,12,15,47,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1.76,2,0,15,1,12,6,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,3.6,2,1,22,0,12,2,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.5,2,0,21,0,12,3,49,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.15,3,1,16,1,7,6,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1.78,1,0,21,0,12,8,46,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1.05,3,0,16,0,12,4,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1.55,3,0,18,0,12,12,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.4,3,0,15,0,12,11,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.0,3,1,14,0,12,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.36,2,0,19,0,12,3,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0.63,2,0,20,1,9,13,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.3,4,0,19,0,10,8,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1.5,4,0,18,0,12,14,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.4,3,0,16,0,12,2,51,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1.5,3,0,18,0,11,10,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,2.5,1,0,19,0,12,5,35,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1.1,2,0,14,0,12,5,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,3.1,2,0,22,0,12,3,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,2.4,2,0,15,0,16,4,84,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,2.0,1,0,14,0,14,2,56,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2.5,4,0,14,0,16,14,82,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.0,2,0,16,0,12,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.2,2,0,18,0,14,9,86,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.03,2,3,17,0,13,9,91,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2.4,2,0,20,0,12,5,47,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.3392,3,0,21,0,14,19,55,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0.6,3,0,17,0,13,7,43,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.0,2,0,15,0,13,2,80,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1.0,2,0,15,0,12,3,42,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1.07,1,0,17,0,14,13,69,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2.5,1,0,19,0,12,9,53,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1.04,3,1,16,0,11,7,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.015,3,0,20,0,13,7,84,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,3.8,3,0,17,0,16,9,97,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1.603,2,3,14,0,12,16,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0.75,1,0,19,0,12,4,87,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,3.9,2,0,15,0,16,7,94,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1.35,3,1,19,0,12,17,82,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1.95,2,4,20,0,12,5,94,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.6077,2,0,18,0,16,23,72,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2.2376,3,0,14,0,16,6,92,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1.9,3,0,21,0,12,7,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.2,2,3,17,0,12,4,77,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,2.3,2,0,21,0,13,7,87,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.4,1,0,18,0,16,9,65,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2.4,3,0,17,0,16,10,82,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,2.4,1,0,16,0,16,7,84,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,3.85,1,0,14,0,16,5,89,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1.1,2,0,14,0,16,9,91,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2.4,1,0,18,0,14,4,85,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,3.75,3,0,16,0,17,3,73,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.0,1,0,16,1,12,6,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.1388,2,0,21,0,10,18,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0.242,2,0,21,0,12,5,56,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.0,5,0,18,0,9,7,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.48,2,0,14,0,13,13,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1.0,3,1,16,0,15,8,84,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1.9,2,4,16,0,13,8,67,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.6,2,0,15,0,12,5,45,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.0,2,6,14,0,13,4,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.6,4,0,14,0,12,5,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1.3,3,0,17,1,12,3,54,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1.8694,3,0,16,0,12,8,61,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,2.2,3,0,17,0,16,12,49,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.0,2,0,15,0,12,7,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.35,2,4,17,0,12,6,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.0,4,0,16,0,12,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.2,2,2,16,0,14,9,67,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.0,1,1,14,0,12,3,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.5,2,0,16,0,14,6,69,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,3.1,2,0,21,1,19,9,98,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,4.7,2,1,19,0,12,5,73,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1.6,2,0,19,0,14,5,93,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1.2,4,5,15,0,12,13,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.0,4,2,16,0,12,3,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.3,2,1,15,0,13,5,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,2,0,18,0,12,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.1217,2,0,16,0,12,5,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.9,3,0,14,0,14,6,53,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,4.1,1,0,21,0,15,3,63,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.0,2,0,18,0,12,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.5,1,0,16,0,17,10,72,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2.8,1,0,17,0,16,4,99,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.05,2,0,15,0,16,5,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2.9,1,0,17,0,16,8,92,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2.4,1,0,18,0,17,8,95,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.0,2,0,15,0,13,6,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.3,3,0,18,0,12,10,61,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1.534,2,0,21,0,16,16,91,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1.7,1,0,16,0,15,16,87,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.82,2,0,21,0,12,8,71,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1.6,2,0,19,0,14,8,57,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2.8,2,2,21,0,14,4,75,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.4,2,0,20,0,12,6,87,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1.0,1,1,21,0,13,12,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2.05,2,0,20,0,12,3,74,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,2.17,1,0,15,0,16,13,62,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2.4,3,0,18,0,12,3,56,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,3.0,2,0,21,0,14,1,78,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1.3,1,0,21,0,13,1,41,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,3.8,1,0,18,0,16,10,58,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.0,4,0,15,0,12,6,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.35,2,2,17,0,16,12,73,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1.9,2,0,15,0,16,8,75,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,4.2,2,4,20,0,16,4,89,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,3.3,2,4,17,0,16,4,79,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.0,2,1,16,0,12,7,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.2,2,0,16,0,12,9,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1.3,4,0,22,0,12,6,59,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,2.0,3,1,19,0,11,3,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.9,3,0,20,0,12,7,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1.85,4,0,20,0,12,1,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1.6,2,0,16,0,12,3,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.0,1,1,18,0,20,2,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.2,2,0,14,0,16,5,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1.5,3,2,17,0,12,6,71,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1.8,3,0,14,0,12,6,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,3.0,2,0,19,0,12,4,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1.9,4,0,18,1,8,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1.39,5,0,21,0,12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.0,5,0,17,0,9,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.1,1,0,18,0,12,2,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1.0,1,0,15,0,12,7,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,5.0,1,0,19,0,18,10,95,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.6,4,0,14,0,13,2,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.8,2,0,15,0,10,17,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1.87,2,0,20,0,13,2,51,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,4.0,1,0,18,0,12,6,73,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,2.7,2,0,21,0,12,5,59,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,3.2,1,0,15,0,16,4,78,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1.05,1,0,18,0,12,7,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.45,2,0,16,0,13,3,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1.2,3,0,15,0,14,4,68,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1.5,2,0,21,0,12,11,55,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0.0,2,0,18,0,14,5,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.9,2,0,18,0,12,10,19,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.0,4,4,21,0,9,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.2751,4,3,20,0,7,5,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0.8,5,2,15,0,8,13,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0.3,5,0,15,0,13,4,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,2.0,1,0,21,0,16,3,68,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0.5,4,0,19,0,8,7,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0.56,4,0,15,0,7,4,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1.6,2,0,14,0,12,7,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2.0,2,0,18,0,13,6,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2.4,1,0,21,0,16,6,81,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,3.3,1,5,18,0,12,1,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,2.3,3,0,18,1,8,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.0375,2,0,15,0,8,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.0,5,1,22,1,7,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,3,0,21,1,9,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.5,4,0,19,0,12,8,44,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1.96,3,0,16,0,12,4,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.312,2,1,15,0,13,7,67,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2.4,1,0,16,0,16,12,61,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1.47,2,0,15,0,12,5,49,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,2.9,1,0,14,0,16,10,43,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0.9,3,3,16,0,10,21,21,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.0,4,0,14,0,10,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.4,3,0,16,0,13,9,63,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1.2,1,0,14,0,12,13,51,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3.8,2,0,16,0,12,7,58,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,2.9,3,0,19,0,16,9,82,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1.36,2,0,20,0,12,5,55,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2.8,3,1,20,0,13,4,59,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,3.8539,3,0,15,0,14,3,87,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1.4,2,4,17,0,12,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0.0,3,0,17,0,13,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,2,0,18,0,15,4,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0,2,0,20,0,12,8,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2.9,1,1,21,0,16,9,89,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2.74,2,0,14,0,15,5,67,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0.0,4,0,17,1,12,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.5,2,0,14,0,12,8,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.0,3,0,17,0,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.8,3,0,15,0,12,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.8,5,3,18,1,9,6,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1.7,2,0,15,1,12,3,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,7.4283,2,0,21,1,12,2,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2.6,3,0,20,0,15,3,87,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2.0,1,2,18,0,16,14,78,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,3.2,2,0,18,0,16,14,76,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.0,1,0,17,0,19,12,81,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2.5,2,0,15,0,15,6,63,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,3.5,1,0,19,0,16,7,84,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2.87,1,0,16,0,16,5,73,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,2.5,2,1,19,1,16,13,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,2.0,2,0,17,0,15,6,67,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1.5,3,3,16,0,18,9,71,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.5,1,0,22,0,16,5,76,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,7.4283,1,1,20,0,20,7,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,2.8,1,3,17,0,17,13,58,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,2.7,1,0,16,0,16,12,76,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,4.8,1,0,18,0,16,10,72,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,2.0,2,2,16,0,16,8,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1.7,1,0,15,0,19,10,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2.8,1,0,20,0,12,6,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.0,3,1,14,0,19,9,81,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2.6,2,4,15,0,14,17,57,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.0,4,0,15,0,8,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.5,3,0,18,0,12,9,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.0,3,0,18,0,9,6,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
